,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
16334,RP11-165E7.1,0.930517001114424,0.00122957547244493,0.0109851075954091,-0.00852595665051927,0.97506682881623
16335,RP5-998N21.4,0.93052177434487,-0.00157839121961101,0.00619396766564185,-0.00935075010486387,0.97506682881623
16336,WDR77,0.930577304173742,0.00679424862192451,0.0645004379235163,-0.0509119406796672,0.97506682881623
16337,FDX2,0.930649436768797,0.00548797681068534,0.0347576058124079,-0.0237816521910372,0.975082720767063
16338,EFCC1,0.9308717497668,-0.00120490324166331,0.00630016900008618,-0.0087099754834128,0.97514475988476
16339,RP11-430B1.2,0.93084333223375,-0.00223163901191932,0.00900948957797879,-0.0134727676018174,0.97514475988476
16340,UIMC1,0.930879556961908,0.00728288556902545,0.0569860363933773,-0.0424202652553264,0.97514475988476
16341,COL20A1,0.931049958644109,0.00253907169892713,0.0175194863245345,-0.0124413429266802,0.975158933671363
16342,FAM163A,0.931063997954729,0.00147987854989413,0.0122578529328341,-0.00929809583304586,0.975158933671363
16343,POM121L2,0.931059426767886,-0.000934405216042611,0.00556182612129688,-0.0074306365533821,0.975158933671363
16344,DOK3,0.931187723112121,-0.000698223634502004,0.0154042615669418,-0.0168007088359458,0.975228845846192
16345,CYSLTR1,0.931310648791571,-0.00080889702529529,0.00638014770490117,-0.00799794175549175,0.975297912227919
16346,NCKAP1L,0.931481563961978,0.00240307995331793,0.0160077064265076,-0.0112015465198718,0.9753575537002
16347,SYNPO2L,0.931454266971705,-0.0014338737330284,0.00646147857149435,-0.00932922603755116,0.9753575537002
16348,BCAS1,0.932036506732259,-0.00106064077172437,0.00458327337231375,-0.0067045549157625,0.975461258681508
16349,CTB-50L17.14,0.93183404296285,-0.00200292506694927,0.0137708379865572,-0.0177766881204557,0.975461258681508
16350,IL12RB2,0.931846931243467,-0.0015267316840181,0.0316236374766706,-0.0346771008447068,0.975461258681508
16351,KRT24,0.931913340378518,-0.00117258549034542,0.00451396696360847,-0.00685913794429931,0.975461258681508
16352,NRIP2,0.931638930501976,-0.00153100132161057,0.00750741527829567,-0.0105694179215168,0.975461258681508
