,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
10069,TRIM38,0.5686022845238,0.00555640976827117,0.0276478723487504,-0.0165350528122081,0.761675202468667
10070,ARHGEF39,0.568743635521059,-0.00763054397601634,0.0236464764073204,-0.0389075643593531,0.761713251505118
10071,COX10,0.568735278004551,-0.0102465701867994,0.00606387522872693,-0.0265570156023257,0.761713251505118
10072,PAX9,0.568822593691448,0.0120301529768916,0.0527722969003872,-0.028711990946604,0.761743362163448
10073,S1PR1,0.568889116110265,-0.00965883869242015,0.0096503917367117,-0.028968069121552,0.76175681505959
10074,SIAE,0.569144485576911,-0.00203080527658651,0.0103619103828091,-0.0144235209359821,0.762023111123821
10075,OTUD5,0.569436065378786,0.0167958229892348,0.0790901030604506,-0.045498457081981,0.762337831248543
10076,MALSU1,0.569650308032903,0.0121886912098719,0.100349686683982,-0.0759723042642381,0.762548963353295
10077,RAB3D,0.569998064903774,-0.00590120083096909,0.0320710126303267,-0.0438734142922649,0.762921540699693
10078,RP11-120K24.3,0.570041762097532,0.00350209840142148,0.0164158981998008,-0.00941170139695782,0.762921540699693
10079,SVIL,0.570133395736896,0.00589781864330979,0.0836176786448505,-0.0718220413582309,0.762968473231397
10080,ACACA,0.570557039942635,-0.019487524820246,0.0221204620750092,-0.0610955117155012,0.763159235413721
10081,AP5B1,0.570627086508833,0.00600095431039567,0.0208559692464511,-0.00885406062565976,0.763159235413721
10082,FRMPD3,0.570524426521808,-0.00714968804080797,0.00471396195459586,-0.0190133380362118,0.763159235413721
10083,MAGED4B,0.570824954326892,0.00528804885720592,0.0236718812576377,-0.0130957835432259,0.763159235413721
10084,MAP1A,0.570609553589521,-0.023521961447021,0.0189692722714919,-0.0660131951655338,0.763159235413721
10085,PKIA,0.570631383371059,0.0188874851967598,0.0659187638274947,-0.0281437934339751,0.763159235413721
10086,PNPLA4,0.570820984746484,0.013768239017904,0.0677755753098327,-0.0402390972740246,0.763159235413721
10087,SYNM,0.570503340261675,-0.00618893007309344,0.0218242393165213,-0.0342020994627081,0.763159235413721
10088,TMEM99,0.570841750154881,-0.00698979274874734,0.0849642488293964,-0.0989438343268911,0.763159235413721
10089,ZCWPW1,0.570804714028445,0.00934286095160637,0.0299460262115995,-0.0112603043083868,0.763159235413721
10090,LRRC7,0.571270469912971,-0.00943332315009076,0.00657619007871741,-0.0254428363788989,0.76365669952291
10091,YLPM1,0.571330002284815,-0.0151115608797141,0.0342799624389346,-0.0645030841983628,0.763660595661241
10092,KIF16B,0.571415205201041,0.00327252693297624,0.0176151503494025,-0.01107009648345,0.76369879981685
10093,KRBA1,0.571628953507308,-0.0107713657163379,0.0183924360392029,-0.0399351674718786,0.763908780828947
10094,JADE3,0.571800904340817,-0.0142540795978629,0.00970449268999082,-0.0382126518857166,0.764062868808097
10095,LRFN3,0.571949538963043,0.00134592428163465,0.024741809457451,-0.0220499608941817,0.764119144858561
10096,MICAL1,0.571956323138496,0.00137355946500095,0.0551907672626431,-0.0524436483326412,0.764119144858561
10097,CACNG2,0.572094342849072,-0.0113003669287772,0.0100541886173805,-0.0326549224749349,0.764227839590798
10098,ZNF623,0.572180251552175,-0.00985230353175524,0.0218214024398533,-0.0415260095033637,0.764266907599103
10099,PAX4,0.572432418499784,-0.00775212338226303,0.00493881055537272,-0.0204430573198988,0.764452322844069
10100,SLC25A45,0.572378072651397,-0.013740780376584,0.009581503275886,-0.037063064029054,0.764452322844069
10101,HDX,0.57275574179354,0.0134130502263426,0.0540418714441204,-0.0272157709914352,0.764656977661216
10102,METTL23,0.572700721017408,0.0271242056650009,0.0835027066870062,-0.0292542953570044,0.764656977661216
10103,RP4-597N16.4,0.572665423602742,-0.00781888289176017,0.00516181961373803,-0.0207995853972584,0.764656977661216
10104,DLGAP3,0.572852302918,-0.00156260711997522,0.0301994438339786,-0.0333246580739291,0.764710200094813
10105,ECE2,0.573032667715656,0.0253478686514205,0.0805904208876931,-0.0298946835848522,0.764875271860343
10106,SLC35G2,0.573290815111024,-0.0189773252323177,0.0268701085065261,-0.0648247589711614,0.765144123710419
10107,CC2D1B,0.573523300121928,-0.0099649457446377,0.00690985990363389,-0.0268397513929093,0.765161363779476
10108,FRMD4A,0.573433125294627,-0.0206054581121583,0.0288723135939,-0.0700832298182166,0.765161363779476
10109,KIF19,0.573419431507657,-0.000798733571223696,0.0255074299797773,-0.0271048971222247,0.765161363779476
10110,OSBPL7,0.57358737760782,0.00806295905323166,0.038692091656846,-0.0225661735503827,0.765161363779476
10111,TTBK1,0.573544760657218,-0.00963058383989634,0.0101117568987652,-0.0293729245785578,0.765161363779476
10112,RNF44,0.573656394101211,0.00947898541996202,0.0354316047081161,-0.0164736338681921,0.765177753524242
10113,GLIPR2,0.57388985811723,-0.00864989529319083,0.00528531351153444,-0.0225851040979161,0.765413468435203
10114,RP4-633O19__A.1,0.573950664008144,-0.00449055434768474,0.00606304234495481,-0.0150441510403243,0.765418880377877
