,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
7321,AC010731.4,0.417683377259105,0.00366240097635168,0.0168537463312165,-0.00952894437851315,0.867553212258444
7322,ARHGEF9,0.41736971283047,-0.00295752605256468,0.0186947580805592,-0.0246098101856886,0.867553212258444
7323,ATXN7L3B,0.417237708869204,0.0144110679806265,0.0600093754559743,-0.0311872394947212,0.867553212258444
7324,DTNBP1,0.417676712963064,0.0203936697626063,0.0510019205307033,-0.0102145810054906,0.867553212258444
7325,ITGB6,0.417223817270938,0.00241352076002354,0.00756507973987572,-0.00273803821982863,0.867553212258444
7326,KCNN3,0.417506175542147,0.00329606702263036,0.00867890533939883,-0.00208677129413811,0.867553212258444
7327,KIAA0355,0.417293391536161,-0.0152497785699257,0.00717980679124394,-0.0376793639310952,0.867553212258444
7328,RSU1,0.417643373365893,0.00302882338421191,0.0226176424215838,-0.0165599956531599,0.867553212258444
7329,SEC23IP,0.417302252413809,-0.00371847242932758,0.0119035506496923,-0.0193404955083475,0.867553212258444
7330,TMEM241,0.41755582525035,0.0066025125132101,0.0224200532987633,-0.00921502827234309,0.867553212258444
7331,TNNC2,0.417118730048901,0.0122478745036977,0.0309493903533549,-0.00645364134595943,0.867553212258444
7332,ZNF14,0.417670827193686,-0.00727637669838574,0.00318829999311433,-0.0177410533898858,0.867553212258444
