,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
36,ANP32E,3.10451811980799e-12,-0.322429908239422,-0.257359386315624,-0.38750043016322,1.24258337745315e-09
37,CDKN2D,3.24282040045417e-12,-0.391817372948038,-0.299588753684657,-0.484045992211418,1.26285943649038e-09
38,RAD21,3.60634237526383e-12,-0.448701295558979,-0.32568237592121,-0.571720215196749,1.36746808645202e-09
39,AURKA,5.06672896818459e-12,-0.171609008413717,-0.143800441008867,-0.199417575818567,1.87007162178583e-09
40,PTTG1,5.19139876961851e-12,-0.442375600239537,-0.304809629601481,-0.579941570877594,1.87007162178583e-09
41,HIST1H4C,9.24811921261259e-12,-0.74169055572813,-0.539683034731398,-0.943698076724862,3.25014999352524e-09
42,CKAP2L,1.28423309230512e-11,-0.203640770593352,-0.16702849769848,-0.240253043488224,4.30337549465684e-09
43,MZT1,1.28141635737876e-11,-0.396293083846745,-0.282508089055881,-0.51007807863761,4.30337549465684e-09
44,SGO2,1.48715264799521e-11,-0.189910290711755,-0.157426243787733,-0.222394337635776,4.87008693294614e-09
45,GTSE1,1.73272431600719e-11,-0.290027841992634,-0.232477038859941,-0.347578645125328,5.54818325985502e-09
46,FBP1,1.9228943180023e-11,0.193289292306338,0.263852652229382,0.122725932383294,6.02325744089024e-09
47,LMO3,2.88949168393923e-11,-0.425124275107104,-0.31149419509606,-0.538754355118149,8.85844376040008e-09
48,OVOS2,2.98710707527495e-11,0.434486272970014,0.547873013829933,0.321099532110096,8.96692205159099e-09
49,CENPW,4.57569151743051e-11,-0.397120467979188,-0.285097457543239,-0.509143478415137,1.34553345050319e-08
50,SEPW1,6.53412122797516e-11,0.318347466910102,0.413850870907487,0.222844062912717,1.88300305547788e-08
51,HMMR,7.63784937226705e-11,-0.112649153837483,-0.0923301205335136,-0.132968187141453,2.15791709029404e-08
52,DEPDC1,9.76138004508869e-11,-0.12965947596875,-0.105760500472317,-0.153558451465182,2.55730409217605e-08
53,PPP1R14B,9.41315804554753e-11,0.365623417263726,0.471967720728839,0.259279113798612,2.55730409217605e-08
54,TUBA1C,9.74263152173217e-11,-0.396038813706187,-0.278882689749214,-0.513194937663159,2.55730409217605e-08
55,UBE2T,9.52599957820481e-11,-0.363192668194888,-0.236604547341044,-0.489780789048732,2.55730409217605e-08
56,AURKB,1.17354160790077e-10,-0.211371271282738,-0.170112393066053,-0.252630149499422,3.01956446932896e-08
57,ARL6IP1,1.32283488853762e-10,-0.453120730099058,-0.307831059934022,-0.598410400264093,3.34398735244537e-08
58,KIFC1,1.48284900707096e-10,-0.200429742494106,-0.159597211360318,-0.241262273627893,3.68385712808371e-08
59,ECT2,1.68114939459395e-10,-0.193300787933247,-0.156359587352304,-0.230241988514191,4.10570875028884e-08
60,KPNA2,1.82566940018618e-10,-0.41022267147167,-0.309876727049,-0.510568615894341,4.38434506454711e-08
61,ASCL2,1.89108562651189e-10,0.334162081868572,0.436547147176689,0.231777016560454,4.4669922610508e-08
62,CDCA8,2.98654360631594e-10,-0.221274512710335,-0.179537566326537,-0.263011459094132,6.94082368119459e-08
63,HMGB1,3.71731116834322e-10,-0.334818936098437,-0.235208425234748,-0.434429446962127,8.50202168645357e-08
64,CCDC34,3.92441149494718e-10,-0.438674889548714,-0.301752902204082,-0.575596876893346,8.72442150583414e-08
65,HJURP,3.93564715024789e-10,-0.139096308976587,-0.110012239490699,-0.168180378462475,8.72442150583414e-08
66,PANX2,4.25156142201136e-10,0.319577884130953,0.419282029662961,0.219873738598945,9.28193159541844e-08
67,SOX4,4.62160039530027e-10,-0.408454109563229,-0.285797773656074,-0.531110445470384,9.93920001431068e-08
68,FAM64A,4.79091897104144e-10,-0.153233078606779,-0.12378179546139,-0.182684361752169,1.01518163902553e-07
69,CAMK2B,5.90743616209167e-10,0.285217273686539,0.381612624440219,0.188821922932859,1.23362677767506e-07
70,ENDOG,6.22863402562253e-10,-0.270131905782764,-0.210348505114706,-0.329915306450822,1.28211982393136e-07
71,LCN15,7.33287585359697e-10,0.100178729936722,0.149308888189075,0.0510485716843694,1.48816067851378e-07
